step,reward
20,20.0
32,12.0
55,23.0
71,16.0
84,13.0
110,26.0
160,50.0
178,18.0
187,9.0
201,14.0
228,27.0
281,53.0
301,20.0
320,19.0
337,17.0
352,15.0
371,19.0
383,12.0
405,22.0
422,17.0
433,11.0
453,20.0
467,14.0
508,41.0
529,21.0
597,68.0
617,20.0
656,39.0
672,16.0
687,15.0
703,16.0
713,10.0
735,22.0
781,46.0
815,34.0
871,56.0
973,102.0
999,26.0
1062,63.0
1074,12.0
1100,26.0
1261,161.0
1370,109.0
1555,185.0
1673,118.0
1824,151.0
2012,188.0
2341,329.0
2596,255.0
2916,320.0
3187,271.0
3444,257.0
3785,341.0
4034,249.0
4325,291.0
4585,260.0
4902,317.0
5134,232.0
5532,398.0
5791,259.0
6017,226.0
6488,471.0
6752,264.0
7092,340.0
7280,188.0
7508,228.0
7681,173.0
7898,217.0
8104,206.0
8373,269.0
8719,346.0
8959,240.0
9278,319.0
9471,193.0
9656,185.0
9847,191.0
10182,335.0
10460,278.0
10784,324.0
10999,215.0
11250,251.0
11456,206.0
11687,231.0
11913,226.0
12160,247.0
12434,274.0
12699,265.0
12939,240.0
13172,233.0
13336,164.0
13593,257.0
13804,211.0
14062,258.0
14256,194.0
14478,222.0
14839,361.0
15109,270.0
15371,262.0
15645,274.0
15868,223.0
16219,351.0
16717,498.0
16958,241.0
17252,294.0
17547,295.0
17815,268.0
18130,315.0
18306,176.0
18316,10.0
18330,14.0
18341,11.0
18351,10.0
18359,8.0
18368,9.0
18378,10.0
18387,9.0
18396,9.0
18405,9.0
18415,10.0
18424,9.0
18434,10.0
18444,10.0
18454,10.0
18465,11.0
18473,8.0
18483,10.0
18493,10.0
18503,10.0
18513,10.0
18525,12.0
18535,10.0
18544,9.0
18553,9.0
18563,10.0
18574,11.0
18594,20.0
18602,8.0
18613,11.0
18623,10.0
18633,10.0
18643,10.0
18653,10.0
18664,11.0
18674,10.0
18685,11.0
18695,10.0
18705,10.0
18714,9.0
18724,10.0
18732,8.0
18742,10.0
18751,9.0
18760,9.0
18770,10.0
18780,10.0
18790,10.0
18801,11.0
18810,9.0
18820,10.0
18830,10.0
18844,14.0
18854,10.0
18864,10.0
18875,11.0
18885,10.0
18895,10.0
18904,9.0
18913,9.0
18922,9.0
18932,10.0
18941,9.0
18950,9.0
18959,9.0
18969,10.0
18979,10.0
18989,10.0
19038,49.0
19078,40.0
19122,44.0
19153,31.0
19215,62.0
19259,44.0
19325,66.0
19355,30.0
19441,86.0
19450,9.0
19462,12.0
19471,9.0
19480,9.0
19489,9.0
19497,8.0
19506,9.0
19515,9.0
19524,9.0
19534,10.0
19544,10.0
19555,11.0
19565,10.0
19574,9.0
19583,9.0
19591,8.0
19601,10.0
19613,12.0
19623,10.0
19631,8.0
19641,10.0
19651,10.0
19660,9.0
19669,9.0
19678,9.0
19688,10.0
19698,10.0
19707,9.0
19717,10.0
19725,8.0
19735,10.0
19744,9.0
19754,10.0
19764,10.0
19774,10.0
19791,17.0
19906,115.0
20082,176.0
20443,361.0
20759,316.0
21259,500.0
21405,146.0
21548,143.0
21687,139.0
21802,115.0
21925,123.0
22043,118.0
22185,142.0
22314,129.0
22429,115.0
22535,106.0
22631,96.0
22738,107.0
22835,97.0
22921,86.0
23009,88.0
23106,97.0
23189,83.0
23282,93.0
23376,94.0
23471,95.0
23574,103.0
23649,75.0
23735,86.0
23848,113.0
23968,120.0
24074,106.0
24178,104.0
24293,115.0
24399,106.0
24486,87.0
24588,102.0
24691,103.0
24797,106.0
24939,142.0
25085,146.0
25219,134.0
25571,352.0
25920,349.0
26420,500.0
26920,500.0
27420,500.0
27920,500.0
28420,500.0
28845,425.0
29245,400.0
29474,229.0
29634,160.0
29832,198.0
30034,202.0
30283,249.0
30441,158.0
30703,262.0
31005,302.0
31201,196.0
31402,201.0
31657,255.0
31878,221.0
32103,225.0
32311,208.0
32811,500.0
32948,137.0
33261,313.0
33693,432.0
33962,269.0
34443,481.0
34641,198.0
35001,360.0
35374,373.0
35674,300.0
36132,458.0
36323,191.0
36350,27.0
36359,9.0
36368,9.0
36379,11.0
36408,29.0
36417,9.0
36426,9.0
36436,10.0
36448,12.0
36460,12.0
36474,14.0
36483,9.0
36495,12.0
36506,11.0
36534,28.0
36550,16.0
36569,19.0
36586,17.0
36599,13.0
36612,13.0
36626,14.0
36647,21.0
36671,24.0
36693,22.0
36711,18.0
36728,17.0
36750,22.0
36772,22.0
36794,22.0
36823,29.0
36858,35.0
36896,38.0
36927,31.0
36978,51.0
37050,72.0
37114,64.0
37238,124.0
37301,63.0
37382,81.0
37438,56.0
37542,104.0
37638,96.0
37698,60.0
37775,77.0
37843,68.0
37927,84.0
37975,48.0
38039,64.0
38113,74.0
38240,127.0
