step,reward
92351,303.0
92700,349.0
92901,201.0
93020,119.0
93520,500.0
94020,500.0
94178,158.0
94338,160.0
94835,497.0
94856,21.0
94877,21.0
94897,20.0
94931,34.0
94993,62.0
95074,81.0
95102,28.0
95125,23.0
95146,21.0
95172,26.0
95194,22.0
95211,17.0
95267,56.0
95368,101.0
95532,164.0
95705,173.0
95878,173.0
96378,500.0
96878,500.0
97378,500.0
97878,500.0
98378,500.0
98878,500.0
99116,238.0
99616,500.0
100116,500.0
100616,500.0
101116,500.0
101572,456.0
101966,394.0
102334,368.0
102778,444.0
103195,417.0
103619,424.0
104119,500.0
104619,500.0
105119,500.0
105596,477.0
105637,41.0
105649,12.0
105660,11.0
105669,9.0
105679,10.0
105689,10.0
105698,9.0
105706,8.0
105716,10.0
105846,130.0
105881,35.0
105913,32.0
105938,25.0
105975,37.0
106038,63.0
106188,150.0
106552,364.0
107052,500.0
107552,500.0
108052,500.0
108552,500.0
109052,500.0
109552,500.0
110052,500.0
110193,141.0
110693,500.0
111193,500.0
111693,500.0
112038,345.0
112538,500.0
113038,500.0
113228,190.0
113312,84.0
113812,500.0
114135,323.0
114635,500.0
115135,500.0
115439,304.0
115665,226.0
115798,133.0
115824,26.0
115838,14.0
115850,12.0
116350,500.0
116850,500.0
117307,457.0
117807,500.0
118307,500.0
118807,500.0
119307,500.0
119807,500.0
120307,500.0
120807,500.0
121307,500.0
121420,113.0
121552,132.0
121730,178.0
121959,229.0
122418,459.0
122918,500.0
123418,500.0
123918,500.0
124418,500.0
124711,293.0
125211,500.0
125711,500.0
126211,500.0
126711,500.0
127211,500.0
127711,500.0
127852,141.0
127971,119.0
128083,112.0
128192,109.0
128310,118.0
128810,500.0
129310,500.0
129446,136.0
129555,109.0
129675,120.0
129784,109.0
129935,151.0
130047,112.0
130206,159.0
130391,185.0
130627,236.0
131127,500.0
131627,500.0
132107,480.0
132234,127.0
132267,33.0
132308,41.0
132337,29.0
132372,35.0
132406,34.0
132558,152.0
132945,387.0
133445,500.0
133945,500.0
134445,500.0
134945,500.0
135445,500.0
135651,206.0
136151,500.0
136651,500.0
137151,500.0
137651,500.0
137983,332.0
138085,102.0
138325,240.0
138825,500.0
139315,490.0
139470,155.0
139575,105.0
139703,128.0
139940,237.0
140440,500.0
140940,500.0
141266,326.0
141588,322.0
141597,9.0
141606,9.0
141617,11.0
141627,10.0
141637,10.0
141647,10.0
141657,10.0
141667,10.0
141677,10.0
141688,11.0
141697,9.0
141706,9.0
141715,9.0
141724,9.0
141734,10.0
141743,9.0
141752,9.0
141763,11.0
141772,9.0
141781,9.0
141792,11.0
141839,47.0
141847,8.0
141857,10.0
141866,9.0
141874,8.0
141884,10.0
141893,9.0
141903,10.0
141913,10.0
141921,8.0
141931,10.0
141940,9.0
141948,8.0
141959,11.0
141969,10.0
141978,9.0
141988,10.0
141997,9.0
142009,12.0
142019,10.0
142031,12.0
142040,9.0
142049,9.0
142059,10.0
142068,9.0
142077,9.0
142087,10.0
142098,11.0
142107,9.0
