step,reward
10,10.0
36,26.0
70,34.0
87,17.0
102,15.0
123,21.0
136,13.0
153,17.0
176,23.0
191,15.0
201,10.0
218,17.0
248,30.0
261,13.0
276,15.0
296,20.0
316,20.0
331,15.0
366,35.0
396,30.0
419,23.0
459,40.0
485,26.0
507,22.0
527,20.0
541,14.0
565,24.0
591,26.0
611,20.0
626,15.0
643,17.0
658,15.0
673,15.0
685,12.0
695,10.0
710,15.0
725,15.0
742,17.0
760,18.0
770,10.0
781,11.0
793,12.0
816,23.0
827,11.0
843,16.0
857,14.0
866,9.0
875,9.0
914,39.0
923,9.0
939,16.0
965,26.0
977,12.0
1048,71.0
1060,12.0
1078,18.0
1107,29.0
1120,13.0
1132,12.0
1146,14.0
1155,9.0
1167,12.0
1205,38.0
1226,21.0
1238,12.0
1252,14.0
1269,17.0
1279,10.0
1293,14.0
1306,13.0
1316,10.0
1326,10.0
1338,12.0
1350,12.0
1360,10.0
1369,9.0
1386,17.0
1401,15.0
1417,16.0
1439,22.0
1458,19.0
1476,18.0
1494,18.0
1506,12.0
1524,18.0
1545,21.0
1554,9.0
1563,9.0
1577,14.0
1588,11.0
1619,31.0
1680,61.0
1695,15.0
1735,40.0
1749,14.0
1760,11.0
1772,12.0
1810,38.0
1864,54.0
1884,20.0
1893,9.0
1902,9.0
1912,10.0
1921,9.0
1931,10.0
1943,12.0
1953,10.0
1964,11.0
1997,33.0
2012,15.0
2025,13.0
2038,13.0
2058,20.0
2067,9.0
2077,10.0
2111,34.0
2125,14.0
2137,12.0
2149,12.0
2159,10.0
2170,11.0
2182,12.0
2197,15.0
2208,11.0
2219,11.0
2232,13.0
2251,19.0
2264,13.0
2279,15.0
2290,11.0
2303,13.0
2313,10.0
2325,12.0
2343,18.0
2359,16.0
2372,13.0
2386,14.0
2400,14.0
2411,11.0
2438,27.0
2453,15.0
2496,43.0
2513,17.0
2526,13.0
2538,12.0
2552,14.0
2565,13.0
2583,18.0
2597,14.0
2627,30.0
2645,18.0
2685,40.0
2716,31.0
2742,26.0
2767,25.0
2790,23.0
2815,25.0
2840,25.0
2865,25.0
2897,32.0
2933,36.0
2961,28.0
2997,36.0
3030,33.0
3043,13.0
3066,23.0
3090,24.0
3150,60.0
3213,63.0
3232,19.0
3273,41.0
3304,31.0
3317,13.0
3333,16.0
3348,15.0
3364,16.0
3378,14.0
3390,12.0
3404,14.0
3418,14.0
3443,25.0
3460,17.0
3476,16.0
3495,19.0
3511,16.0
3528,17.0
3584,56.0
3712,128.0
3746,34.0
3776,30.0
3800,24.0
3890,90.0
3946,56.0
4042,96.0
4072,30.0
4148,76.0
4238,90.0
4361,123.0
4402,41.0
4442,40.0
4467,25.0
4481,14.0
4533,52.0
4548,15.0
4566,18.0
4581,15.0
4595,14.0
4606,11.0
4618,12.0
4630,12.0
4647,17.0
4668,21.0
4753,85.0
4803,50.0
4864,61.0
4894,30.0
4938,44.0
5023,85.0
5114,91.0
5219,105.0
5336,117.0
5361,25.0
5414,53.0
5462,48.0
5509,47.0
5548,39.0
5590,42.0
5622,32.0
5727,105.0
5744,17.0
5763,19.0
5779,16.0
5815,36.0
5851,36.0
5936,85.0
5982,46.0
6022,40.0
6038,16.0
6074,36.0
6090,16.0
6120,30.0
6203,83.0
6223,20.0
6245,22.0
6264,19.0
6357,93.0
6472,115.0
6619,147.0
6698,79.0
6846,148.0
6962,116.0
7039,77.0
7086,47.0
7139,53.0
7264,125.0
7352,88.0
7375,23.0
7390,15.0
7406,16.0
7423,17.0
7445,22.0
7544,99.0
7637,93.0
7710,73.0
7770,60.0
7837,67.0
7915,78.0
7960,45.0
8029,69.0
8134,105.0
8226,92.0
8304,78.0
8453,149.0
8537,84.0
8592,55.0
8667,75.0
8709,42.0
8775,66.0
8841,66.0
8859,18.0
8876,17.0
8891,15.0
8914,23.0
8939,25.0
8957,18.0
9050,93.0
9155,105.0
9328,173.0
9511,183.0
9625,114.0
9788,163.0
9889,101.0
10015,126.0
10151,136.0
10301,150.0
10423,122.0
10923,500.0
11068,145.0
11287,219.0
11484,197.0
11663,179.0
11823,160.0
11973,150.0
12224,251.0
12450,226.0
12755,305.0
12936,181.0
13091,155.0
13448,357.0
13720,272.0
14124,404.0
14531,407.0
14659,128.0
14775,116.0
14895,120.0
15049,154.0
15266,217.0
15444,178.0
15611,167.0
15816,205.0
15966,150.0
16098,132.0
16355,257.0
16598,243.0
16740,142.0
16993,253.0
17140,147.0
17408,268.0
17514,106.0
17882,368.0
18082,200.0
18372,290.0
18692,320.0
19007,315.0
19293,286.0
19580,287.0
19815,235.0
20206,391.0
20436,230.0
20728,292.0
20970,242.0
21282,312.0
21432,150.0
21711,279.0
22078,367.0
22194,116.0
22422,228.0
22592,170.0
22849,257.0
23063,214.0
23451,388.0
23611,160.0
23899,288.0
24090,191.0
24385,295.0
24577,192.0
24745,168.0
24855,110.0
25056,201.0
25208,152.0
25507,299.0
25766,259.0
25984,218.0
26121,137.0
26257,136.0
26479,222.0
26614,135.0
26835,221.0
27007,172.0
27339,332.0
27588,249.0
27764,176.0
27934,170.0
28093,159.0
28229,136.0
28398,169.0
28616,218.0
28984,368.0
29438,454.0
29620,182.0
29908,288.0
30162,254.0
30465,303.0
30897,432.0
31283,386.0
31404,121.0
31520,116.0
31598,78.0
31699,101.0
31833,134.0
31979,146.0
32087,108.0
32360,273.0
