step,reward
17489,110.0
17569,80.0
17763,194.0
18014,251.0
18167,153.0
18341,174.0
18481,140.0
18600,119.0
18808,208.0
18937,129.0
19063,126.0
19296,233.0
19539,243.0
19629,90.0
19833,204.0
19984,151.0
20162,178.0
20466,304.0
20698,232.0
20861,163.0
21088,227.0
21326,238.0
21606,280.0
21851,245.0
22103,252.0
22243,140.0
22486,243.0
22683,197.0
22884,201.0
23077,193.0
23329,252.0
23505,176.0
23710,205.0
23875,165.0
24037,162.0
24185,148.0
24360,175.0
24539,179.0
24711,172.0
24914,203.0
25080,166.0
25229,149.0
25409,180.0
25633,224.0
25781,148.0
25937,156.0
25996,59.0
26143,147.0
26459,316.0
26665,206.0
26879,214.0
27130,251.0
27316,186.0
27508,192.0
27804,296.0
27981,177.0
28288,307.0
28487,199.0
28639,152.0
28805,166.0
28900,95.0
29079,179.0
29222,143.0
29334,112.0
29514,180.0
29680,166.0
29899,219.0
30145,246.0
30319,174.0
30457,138.0
30640,183.0
30843,203.0
30953,110.0
31094,141.0
31259,165.0
31494,235.0
31685,191.0
31958,273.0
32126,168.0
32301,175.0
32510,209.0
32689,179.0
32853,164.0
33006,153.0
33233,227.0
33413,180.0
33629,216.0
33794,165.0
33980,186.0
34171,191.0
34527,356.0
34695,168.0
34914,219.0
35149,235.0
35300,151.0
35617,317.0
35821,204.0
36070,249.0
36346,276.0
36559,213.0
36772,213.0
37027,255.0
37178,151.0
37189,11.0
37392,203.0
37588,196.0
37781,193.0
37841,60.0
37851,10.0
37860,9.0
38070,210.0
38298,228.0
38464,166.0
38584,120.0
38753,169.0
38887,134.0
39071,184.0
39256,185.0
39316,60.0
39326,10.0
39336,10.0
39536,200.0
39860,324.0
39871,11.0
39881,10.0
39892,11.0
40088,196.0
40303,215.0
40477,174.0
40496,19.0
40506,10.0
40515,9.0
40526,11.0
40538,12.0
40675,137.0
40930,255.0
41203,273.0
41398,195.0
41521,123.0
41726,205.0
42063,337.0
42388,325.0
42443,55.0
42454,11.0
42591,137.0
42845,254.0
42858,13.0
42957,99.0
42968,11.0
42979,11.0
42992,13.0
43198,206.0
43339,141.0
43455,116.0
43571,116.0
43786,215.0
43951,165.0
44116,165.0
44238,122.0
44472,234.0
44621,149.0
44742,121.0
44882,140.0
45017,135.0
45310,293.0
45453,143.0
45756,303.0
45972,216.0
46168,196.0
46623,455.0
46797,174.0
46956,159.0
47210,254.0
47416,206.0
47633,217.0
48133,500.0
48301,168.0
48503,202.0
48704,201.0
48946,242.0
49145,199.0
49257,112.0
49387,130.0
49499,112.0
49614,115.0
49736,122.0
49862,126.0
49978,116.0
50121,143.0
50288,167.0
50495,207.0
50677,182.0
50831,154.0
50968,137.0
51112,144.0
51287,175.0
51445,158.0
51612,167.0
51745,133.0
51886,141.0
52033,147.0
52249,216.0
52444,195.0
52645,201.0
52813,168.0
53001,188.0
53217,216.0
53413,196.0
53590,177.0
53778,188.0
53981,203.0
54167,186.0
54338,171.0
54501,163.0
54666,165.0
54846,180.0
55029,183.0
55239,210.0
55416,177.0
55588,172.0
55801,213.0
55973,172.0
56149,176.0
56308,159.0
56467,159.0
56637,170.0
56815,178.0
56971,156.0
57155,184.0
57346,191.0
57677,331.0
57847,170.0
58098,251.0
58276,178.0
58457,181.0
58620,163.0
58755,135.0
58912,157.0
59052,140.0
59204,152.0
59347,143.0
59568,221.0
59735,167.0
59873,138.0
60024,151.0
60166,142.0
60323,157.0
60457,134.0
60616,159.0
60751,135.0
60892,141.0
61035,143.0
61184,149.0
61331,147.0
61498,167.0
61658,160.0
61784,126.0
62031,247.0
62164,133.0
62363,199.0
62509,146.0
62679,170.0
62864,185.0
63044,180.0
63186,142.0
63355,169.0
63558,203.0
63703,145.0
63852,149.0
63986,134.0
64231,245.0
64408,177.0
64619,211.0
64771,152.0
64946,175.0
65201,255.0
65459,258.0
65680,221.0
65941,261.0
66309,368.0
66461,152.0
66601,140.0
66795,194.0
67068,273.0
67215,147.0
67382,167.0
67561,179.0
67922,361.0
68065,143.0
68259,194.0
68459,200.0
68623,164.0
68786,163.0
69050,264.0
69238,188.0
69434,196.0
69562,128.0
69713,151.0
69943,230.0
70173,230.0
70406,233.0
70629,223.0
70770,141.0
70958,188.0
71224,266.0
71503,279.0
71673,170.0
71960,287.0
72146,186.0
72335,189.0
72551,216.0
72759,208.0
72959,200.0
73149,190.0
73332,183.0
73591,259.0
73774,183.0
73803,29.0
73996,193.0
74006,10.0
74017,11.0
74030,13.0
74150,120.0
74163,13.0
74177,14.0
74192,15.0
74205,13.0
74219,14.0
74231,12.0
74243,12.0
74255,12.0
74266,11.0
74307,41.0
74317,10.0
74329,12.0
74339,10.0
74349,10.0
74361,12.0
74374,13.0
74388,14.0
74408,20.0
74418,10.0
74427,9.0
74438,11.0
74450,12.0
74461,11.0
74474,13.0
