step,reward
57832,122.0
57971,139.0
58091,120.0
58210,119.0
58335,125.0
58459,124.0
58575,116.0
58705,130.0
58816,111.0
58936,120.0
59049,113.0
59163,114.0
59262,99.0
59369,107.0
59487,118.0
59611,124.0
59728,117.0
59834,106.0
59959,125.0
60078,119.0
60185,107.0
60304,119.0
60422,118.0
60547,125.0
60679,132.0
60787,108.0
60908,121.0
61031,123.0
61153,122.0
61277,124.0
61406,129.0
61524,118.0
61654,130.0
61782,128.0
61907,125.0
62034,127.0
62153,119.0
62276,123.0
62422,146.0
62551,129.0
62727,176.0
62873,146.0
63011,138.0
63148,137.0
63272,124.0
63398,126.0
63527,129.0
63673,146.0
63795,122.0
63932,137.0
64066,134.0
64226,160.0
64375,149.0
64549,174.0
64710,161.0
64879,169.0
65054,175.0
65235,181.0
65370,135.0
65558,188.0
65707,149.0
65845,138.0
66002,157.0
66352,350.0
66673,321.0
67012,339.0
67051,39.0
67092,41.0
67265,173.0
67429,164.0
67467,38.0
67612,145.0
67761,149.0
67965,204.0
68064,99.0
68204,140.0
68356,152.0
68503,147.0
68641,138.0
68779,138.0
68909,130.0
69073,164.0
69221,148.0
69377,156.0
69520,143.0
69698,178.0
69857,159.0
70021,164.0
70159,138.0
70305,146.0
70454,149.0
70512,58.0
70676,164.0
70830,154.0
70974,144.0
71120,146.0
71258,138.0
71433,175.0
71624,191.0
71785,161.0
71936,151.0
72122,186.0
72287,165.0
72452,165.0
72595,143.0
72769,174.0
72924,155.0
73087,163.0
73233,146.0
73382,149.0
73565,183.0
73704,139.0
73880,176.0
74063,183.0
74230,167.0
74389,159.0
74542,153.0
74707,165.0
74868,161.0
75028,160.0
75196,168.0
75378,182.0
75553,175.0
75599,46.0
75769,170.0
75963,194.0
76140,177.0
76294,154.0
76460,166.0
76618,158.0
76783,165.0
76947,164.0
77125,178.0
77316,191.0
77516,200.0
77695,179.0
77894,199.0
78084,190.0
78278,194.0
78467,189.0
78676,209.0
78877,201.0
79057,180.0
79249,192.0
79425,176.0
79589,164.0
79769,180.0
79973,204.0
80162,189.0
80367,205.0
80551,184.0
80749,198.0
80958,209.0
81177,219.0
81360,183.0
81534,174.0
81734,200.0
81951,217.0
82120,169.0
82299,179.0
82475,176.0
82690,215.0
82882,192.0
83047,165.0
83225,178.0
83390,165.0
83571,181.0
83742,171.0
83943,201.0
84104,161.0
84270,166.0
84448,178.0
84630,182.0
84804,174.0
84980,176.0
85145,165.0
85332,187.0
85545,213.0
85757,212.0
85966,209.0
86167,201.0
86462,295.0
86700,238.0
86923,223.0
87423,500.0
87617,194.0
87785,168.0
87970,185.0
88213,243.0
88369,156.0
88520,151.0
88733,213.0
88958,225.0
89155,197.0
89532,377.0
89748,216.0
89961,213.0
90187,226.0
90440,253.0
90649,209.0
90865,216.0
91074,209.0
91574,500.0
91907,333.0
92246,339.0
92746,500.0
93125,379.0
93323,198.0
93503,180.0
93683,180.0
93870,187.0
94082,212.0
94256,174.0
94579,323.0
94770,191.0
94937,167.0
95255,318.0
95499,244.0
95725,226.0
95990,265.0
96318,328.0
96532,214.0
96764,232.0
97053,289.0
97458,405.0
97958,500.0
98458,500.0
98691,233.0
99162,471.0
99662,500.0
100162,500.0
100393,231.0
100647,254.0
100872,225.0
101043,171.0
101216,173.0
101495,279.0
101688,193.0
101863,175.0
102064,201.0
102221,157.0
102403,182.0
102644,241.0
102878,234.0
103378,500.0
103846,468.0
104234,388.0
104429,195.0
104731,302.0
105231,500.0
105690,459.0
106190,500.0
106531,341.0
106783,252.0
106973,190.0
107309,336.0
107520,211.0
107754,234.0
108119,365.0
108619,500.0
109119,500.0
109619,500.0
109902,283.0
110307,405.0
110545,238.0
110799,254.0
111299,500.0
111772,473.0
111794,22.0
111868,74.0
112031,163.0
112134,103.0
112150,16.0
112163,13.0
112220,57.0
112260,40.0
112391,131.0
112433,42.0
112480,47.0
112517,37.0
112571,54.0
112615,44.0
112654,39.0
112816,162.0
112853,37.0
113076,223.0
113187,111.0
113336,149.0
113503,167.0
113655,152.0
113805,150.0
113976,171.0
114168,192.0
114416,248.0
114631,215.0
114928,297.0
114987,59.0
115487,500.0
115987,500.0
116487,500.0
116987,500.0
117487,500.0
117987,500.0
118412,425.0
118816,404.0
119316,500.0
119816,500.0
120316,500.0
120563,247.0
120948,385.0
121225,277.0
121474,249.0
121720,246.0
121970,250.0
122164,194.0
122349,185.0
122541,192.0
122754,213.0
122979,225.0
123479,500.0
123779,300.0
124219,440.0
124477,258.0
124803,326.0
125189,386.0
125689,500.0
126114,425.0
126374,260.0
126629,255.0
126839,210.0
127080,241.0
127318,238.0
127554,236.0
127771,217.0
128009,238.0
128290,281.0
128593,303.0
128909,316.0
129277,368.0
129736,459.0
130220,484.0
130486,266.0
130704,218.0
130939,235.0
131262,323.0
131534,272.0
131821,287.0
132051,230.0
132276,225.0
132523,247.0
132864,341.0
133157,293.0
133406,249.0
133596,190.0
133835,239.0
134127,292.0
134627,500.0
135127,500.0
135373,246.0
135631,258.0
135891,260.0
136144,253.0
136525,381.0
136744,219.0
136849,105.0
136919,70.0
137295,376.0
137571,276.0
137789,218.0
137923,134.0
137955,32.0
138359,404.0
138648,289.0
138954,306.0
139252,298.0
139632,380.0
140007,375.0
140507,500.0
141007,500.0
141507,500.0
142007,500.0
142295,288.0
142658,363.0
143084,426.0
143294,210.0
143526,232.0
143797,271.0
144024,227.0
144524,500.0
144856,332.0
145133,277.0
145380,247.0
145601,221.0
145857,256.0
146109,252.0
146486,377.0
146747,261.0
147118,371.0
147470,352.0
147933,463.0
148066,133.0
148436,370.0
148565,129.0
149017,452.0
149466,449.0
149966,500.0
150466,500.0
150517,51.0
150635,118.0
150683,48.0
150727,44.0
150761,34.0
150810,49.0
150851,41.0
151329,478.0
151829,500.0
152329,500.0
152807,478.0
153307,500.0
153807,500.0
154307,500.0
154807,500.0
155278,471.0
155778,500.0
156278,500.0
156778,500.0
157278,500.0
157778,500.0
158249,471.0
158704,455.0
159141,437.0
159641,500.0
160141,500.0
160641,500.0
161141,500.0
161641,500.0
161653,12.0
162153,500.0
162653,500.0
162664,11.0
163164,500.0
163664,500.0
164164,500.0
164664,500.0
165164,500.0
165632,468.0
166001,369.0
166489,488.0
166910,421.0
167368,458.0
167772,404.0
168212,440.0
168712,500.0
169082,370.0
169436,354.0
169725,289.0
170110,385.0
170459,349.0
170794,335.0
171128,334.0
171402,274.0
171547,145.0
171890,343.0
172038,148.0
172368,330.0
172704,336.0
173025,321.0
173358,333.0
173640,282.0
173973,333.0
174115,142.0
174270,155.0
174598,328.0
174749,151.0
174895,146.0
175253,358.0
175386,133.0
175510,124.0
175643,133.0
175785,142.0
175916,131.0
176040,124.0
176185,145.0
176338,153.0
176472,134.0
176608,136.0
176750,142.0
177214,464.0
177353,139.0
177498,145.0
177648,150.0
177790,142.0
177931,141.0
178051,120.0
178201,150.0
178216,15.0
178352,136.0
178371,19.0
178513,142.0
178653,140.0
178802,149.0
178949,147.0
179086,137.0
179186,100.0
179335,149.0
179478,143.0
179619,141.0
179775,156.0
179920,145.0
180068,148.0
180221,153.0
180384,163.0
180535,151.0
180686,151.0
180832,146.0
180983,151.0
181132,149.0
181329,197.0
181489,160.0
181678,189.0
181840,162.0
182008,168.0
182059,51.0
182108,49.0
182286,178.0
182447,161.0
182616,169.0
182775,159.0
182927,152.0
183105,178.0
183275,170.0
183461,186.0
183648,187.0
183830,182.0
184033,203.0
184220,187.0
184418,198.0
184602,184.0
184811,209.0
185020,209.0
185218,198.0
185397,179.0
185587,190.0
185771,184.0
185955,184.0
186171,216.0
186383,212.0
186574,191.0
186806,232.0
187007,201.0
187219,212.0
187435,216.0
187658,223.0
187888,230.0
188138,250.0
188455,317.0
188740,285.0
189113,373.0
189613,500.0
190069,456.0
190505,436.0
190944,439.0
191377,433.0
191807,430.0
192307,500.0
192807,500.0
193307,500.0
193807,500.0
194307,500.0
194807,500.0
195307,500.0
195748,441.0
195760,12.0
196023,263.0
196489,466.0
196762,273.0
197216,454.0
197716,500.0
198216,500.0
198716,500.0
199216,500.0
199716,500.0
200216,500.0
200716,500.0
201154,438.0
201654,500.0
202154,500.0
202459,305.0
202959,500.0
203172,213.0
203354,182.0
203450,96.0
203649,199.0
203852,203.0
204068,216.0
204161,93.0
204429,268.0
204636,207.0
204893,257.0
205108,215.0
205337,229.0
205571,234.0
205786,215.0
205995,209.0
206196,201.0
206385,189.0
206573,188.0
206788,215.0
207000,212.0
207260,260.0
207481,221.0
207981,500.0
208392,411.0
208433,41.0
208668,235.0
208969,301.0
209316,347.0
209707,391.0
210058,351.0
210558,500.0
211044,486.0
211544,500.0
212044,500.0
212544,500.0
213044,500.0
213544,500.0
213870,326.0
214370,500.0
214870,500.0
215370,500.0
215870,500.0
216370,500.0
216870,500.0
217000,130.0
217500,500.0
217660,160.0
217776,116.0
218143,367.0
218204,61.0
218704,500.0
219043,339.0
219543,500.0
220043,500.0
220078,35.0
220578,500.0
221078,500.0
221578,500.0
222078,500.0
222578,500.0
223078,500.0
223578,500.0
223992,414.0
224492,500.0
224992,500.0
225492,500.0
225992,500.0
226492,500.0
226992,500.0
227309,317.0
227809,500.0
228309,500.0
228600,291.0
228756,156.0
229181,425.0
229318,137.0
229818,500.0
230119,301.0
230354,235.0
230388,34.0
230888,500.0
231388,500.0
231420,32.0
231685,265.0
231831,146.0
232080,249.0
232181,101.0
232681,500.0
232716,35.0
232761,45.0
233218,457.0
233334,116.0
233365,31.0
233410,45.0
233910,500.0
233928,18.0
234148,220.0
234415,267.0
234695,280.0
235195,500.0
235236,41.0
235681,445.0
235909,228.0
236409,500.0
236749,340.0
237106,357.0
237606,500.0
237903,297.0
238403,500.0
238627,224.0
238828,201.0
239197,369.0
239399,202.0
239610,211.0
239803,193.0
240006,203.0
240185,179.0
240389,204.0
240577,188.0
240771,194.0
240962,191.0
241146,184.0
241520,374.0
241704,184.0
242204,500.0
242392,188.0
242567,175.0
242736,169.0
242942,206.0
243113,171.0
243613,500.0
244113,500.0
244613,500.0
244795,182.0
244811,16.0
245311,500.0
245760,449.0
246204,444.0
246704,500.0
247116,412.0
247564,448.0
247968,404.0
248355,387.0
248394,39.0
248690,296.0
248835,145.0
249258,423.0
249425,167.0
249652,227.0
249806,154.0
249956,150.0
250456,500.0
250623,167.0
250853,230.0
251060,207.0
251271,211.0
251427,156.0
251598,171.0
251772,174.0
251950,178.0
251996,46.0
252065,69.0
252237,172.0
252411,174.0
252657,246.0
252938,281.0
253153,215.0
253343,190.0
253630,287.0
253852,222.0
254077,225.0
254400,323.0
254669,269.0
255086,417.0
255303,217.0
255490,187.0
255676,186.0
255909,233.0
256089,180.0
256252,163.0
256399,147.0
256575,176.0
256729,154.0
256880,151.0
257029,149.0
257177,148.0
257319,142.0
257468,149.0
257616,148.0
257765,149.0
257905,140.0
258053,148.0
258181,128.0
258317,136.0
258446,129.0
258571,125.0
258695,124.0
258826,131.0
258958,132.0
259097,139.0
259229,132.0
259356,127.0
259487,131.0
259625,138.0
259641,16.0
259774,133.0
259907,133.0
260043,136.0
260174,131.0
260318,144.0
260456,138.0
260599,143.0
260744,145.0
260884,140.0
261027,143.0
261196,169.0
261361,165.0
261861,500.0
262015,154.0
262515,500.0
262695,180.0
263195,500.0
263695,500.0
264195,500.0
264695,500.0
265195,500.0
265695,500.0
266195,500.0
266695,500.0
267195,500.0
267619,424.0
268119,500.0
268537,418.0
269037,500.0
269537,500.0
270037,500.0
270537,500.0
271037,500.0
271496,459.0
271996,500.0
272496,500.0
272996,500.0
273362,366.0
273862,500.0
274052,190.0
274499,447.0
274999,500.0
275465,466.0
275965,500.0
276465,500.0
276965,500.0
277268,303.0
277768,500.0
278268,500.0
278768,500.0
279217,449.0
279717,500.0
280217,500.0
280717,500.0
281217,500.0
281717,500.0
282217,500.0
282592,375.0
283092,500.0
283474,382.0
283974,500.0
284363,389.0
284760,397.0
285232,472.0
285399,167.0
285564,165.0
285759,195.0
285944,185.0
286109,165.0
286306,197.0
286496,190.0
286673,177.0
286863,190.0
287034,171.0
287235,201.0
287409,174.0
287590,181.0
287780,190.0
287981,201.0
288156,175.0
288350,194.0
288561,211.0
288762,201.0
288959,197.0
289459,500.0
289760,301.0
290038,278.0
290538,500.0
290936,398.0
291436,500.0
291565,129.0
291630,65.0
292130,500.0
292332,202.0
292832,500.0
292869,37.0
293032,163.0
293220,188.0
293414,194.0
293583,169.0
293794,211.0
294032,238.0
294211,179.0
294259,48.0
294428,169.0
294589,161.0
294749,160.0
294919,170.0
295088,169.0
295262,174.0
295442,180.0
295615,173.0
295796,181.0
295844,48.0
296028,184.0
296202,174.0
296377,175.0
296547,170.0
296719,172.0
296918,199.0
297094,176.0
297264,170.0
297446,182.0
297623,177.0
297794,171.0
297808,14.0
297989,181.0
298489,500.0
298989,500.0
299332,343.0
299832,500.0
300332,500.0
300832,500.0
301332,500.0
301657,325.0
302025,368.0
302525,500.0
303025,500.0
303047,22.0
303416,369.0
303916,500.0
304416,500.0
304916,500.0
305416,500.0
305428,12.0
305928,500.0
306428,500.0
306928,500.0
307428,500.0
307837,409.0
308337,500.0
308837,500.0
309337,500.0
309837,500.0
310011,174.0
310205,194.0
310361,156.0
310536,175.0
310690,154.0
310867,177.0
311240,373.0
311426,186.0
311596,170.0
311970,374.0
312288,318.0
312562,274.0
312960,398.0
313370,410.0
313541,171.0
313554,13.0
313993,439.0
314323,330.0
314675,352.0
315070,395.0
315570,500.0
315625,55.0
315843,218.0
316078,235.0
316440,362.0
316904,464.0
317172,268.0
317463,291.0
317765,302.0
318025,260.0
318294,269.0
318588,294.0
318840,252.0
319110,270.0
319320,210.0
319493,173.0
319754,261.0
320019,265.0
320278,259.0
320552,274.0
320749,197.0
321035,286.0
321500,465.0
322000,500.0
322500,500.0
323000,500.0
323500,500.0
323809,309.0
324309,500.0
324809,500.0
325309,500.0
325646,337.0
325899,253.0
326399,500.0
326899,500.0
327399,500.0
327547,148.0
328047,500.0
328547,500.0
328792,245.0
329243,451.0
329743,500.0
329890,147.0
330060,170.0
330210,150.0
330710,500.0
330936,226.0
331199,263.0
331699,500.0
331847,148.0
332059,212.0
332294,235.0
332794,500.0
333294,500.0
333641,347.0
333658,17.0
333940,282.0
334440,500.0
334940,500.0
335440,500.0
335678,238.0
336178,500.0
336678,500.0
337178,500.0
337678,500.0
337847,169.0
338122,275.0
338584,462.0
338664,80.0
339134,470.0
339342,208.0
339611,269.0
339789,178.0
339986,197.0
340246,260.0
340440,194.0
340676,236.0
340882,206.0
341070,188.0
341087,17.0
341312,225.0
341500,188.0
341688,188.0
341884,196.0
342067,183.0
342245,178.0
342307,62.0
342504,197.0
342515,11.0
342703,188.0
342742,39.0
342765,23.0
342785,20.0
342806,21.0
342826,20.0
342842,16.0
343039,197.0
343056,17.0
343098,42.0
343133,35.0
343320,187.0
343531,211.0
343750,219.0
343951,201.0
344159,208.0
344417,258.0
344660,243.0
344750,90.0
344898,148.0
345155,257.0
345398,243.0
345681,283.0
345921,240.0
346217,296.0
346495,278.0
346789,294.0
346925,136.0
347425,500.0
347470,45.0
347788,318.0
347905,117.0
348031,126.0
348153,122.0
348277,124.0
348413,136.0
348540,127.0
348647,107.0
348692,45.0
348813,121.0
348927,114.0
348968,41.0
349083,115.0
349116,33.0
349215,99.0
349317,102.0
349429,112.0
349534,105.0
349578,44.0
349613,35.0
349727,114.0
349832,105.0
349932,100.0
350038,106.0
350146,108.0
350250,104.0
350561,311.0
350884,323.0
351214,330.0
351321,107.0
351420,99.0
351523,103.0
351625,102.0
351725,100.0
351827,102.0
351932,105.0
351951,19.0
352046,95.0
352149,103.0
352251,102.0
352354,103.0
352479,125.0
352581,102.0
352691,110.0
352792,101.0
352899,107.0
353399,500.0
353899,500.0
354319,420.0
354421,102.0
354436,15.0
354536,100.0
354597,61.0
354700,103.0
354801,101.0
354899,98.0
355005,106.0
355117,112.0
355222,105.0
355334,112.0
355436,102.0
355543,107.0
355555,12.0
355653,98.0
355780,127.0
355794,14.0
355900,106.0
355996,96.0
356094,98.0
356594,500.0
356702,108.0
356806,104.0
356904,98.0
357057,153.0
357157,100.0
357264,107.0
357384,120.0
357488,104.0
357599,111.0
357699,100.0
357797,98.0
357961,164.0
358072,111.0
358284,212.0
358359,75.0
358617,258.0
358728,111.0
358830,102.0
358955,125.0
358967,12.0
358995,28.0
359177,182.0
359335,158.0
359492,157.0
359608,116.0
359725,117.0
359759,34.0
359944,185.0
360070,126.0
360210,140.0
360366,156.0
360457,91.0
360594,137.0
360713,119.0
360840,127.0
360986,146.0
361117,131.0
361249,132.0
361362,113.0
361491,129.0
361611,120.0
361736,125.0
361863,127.0
361981,118.0
362095,114.0
362212,117.0
362326,114.0
362444,118.0
362554,110.0
362667,113.0
362778,111.0
362890,112.0
363003,113.0
363122,119.0
363237,115.0
363348,111.0
363464,116.0
363492,28.0
363602,110.0
363713,111.0
363830,117.0
363946,116.0
364065,119.0
364176,111.0
364293,117.0
364415,122.0
364534,119.0
364657,123.0
364689,32.0
364804,115.0
364841,37.0
364966,125.0
365087,121.0
365211,124.0
365329,118.0
365454,125.0
365575,121.0
365592,17.0
365710,118.0
365831,121.0
365947,116.0
366070,123.0
366196,126.0
366313,117.0
366433,120.0
366569,136.0
366681,112.0
366797,116.0
366922,125.0
367041,119.0
367161,120.0
367275,114.0
367311,36.0
367428,117.0
367444,16.0
367562,118.0
367671,109.0
367783,112.0
367820,37.0
367931,111.0
368045,114.0
368163,118.0
368276,113.0
368389,113.0
368503,114.0
368619,116.0
368736,117.0
368844,108.0
368975,131.0
369088,113.0
369205,117.0
369336,131.0
369450,114.0
369571,121.0
369820,249.0
369853,33.0
369974,121.0
370099,125.0
370216,117.0
370352,136.0
370466,114.0
370523,57.0
370632,109.0
370752,120.0
370865,113.0
370986,121.0
371106,120.0
371215,109.0
371250,35.0
371367,117.0
371488,121.0
371595,107.0
371708,113.0
371819,111.0
371931,112.0
372041,110.0
372157,116.0
372268,111.0
372379,111.0
372495,116.0
372606,111.0
372718,112.0
372827,109.0
372945,118.0
373057,112.0
373179,122.0
373304,125.0
373327,23.0
373448,121.0
373478,30.0
373514,36.0
373632,118.0
373750,118.0
373865,115.0
373992,127.0
374222,230.0
374359,137.0
374711,352.0
374805,94.0
375305,500.0
375412,107.0
375518,106.0
375629,111.0
375739,110.0
375850,111.0
375890,40.0
375999,109.0
376117,118.0
376252,135.0
376383,131.0
376415,32.0
376812,397.0
376940,128.0
377327,387.0
377446,119.0
377567,121.0
377687,120.0
377818,131.0
377934,116.0
378056,122.0
378178,122.0
378295,117.0
378320,25.0
378433,113.0
378569,136.0
378684,115.0
378707,23.0
378826,119.0
378861,35.0
378985,124.0
379260,275.0
379401,141.0
379658,257.0
379939,281.0
380124,185.0
380608,484.0
381098,490.0
381225,127.0
381415,190.0
381654,239.0
381860,206.0
382082,222.0
382216,134.0
382657,441.0
383116,459.0
383245,129.0
383745,500.0
384154,409.0
384399,245.0
384584,185.0
384870,286.0
385101,231.0
385313,212.0
385412,99.0
385631,219.0
385911,280.0
386016,105.0
386256,240.0
386480,224.0
386709,229.0
386952,243.0
387178,226.0
387229,51.0
387457,228.0
387957,500.0
388190,233.0
388690,500.0
389190,500.0
389285,95.0
389785,500.0
390285,500.0
390402,117.0
390813,411.0
390901,88.0
391078,177.0
391578,500.0
392078,500.0
392578,500.0
392642,64.0
393052,410.0
393345,293.0
393845,500.0
394345,500.0
394845,500.0
395345,500.0
395845,500.0
396278,433.0
396778,500.0
397041,263.0
397090,49.0
397359,269.0
397529,170.0
397847,318.0
397889,42.0
397975,86.0
398003,28.0
398088,85.0
398588,500.0
398893,305.0
399393,500.0
399794,401.0
400294,500.0
400423,129.0
400923,500.0
401423,500.0
401923,500.0
402423,500.0
402923,500.0
403423,500.0
403923,500.0
404423,500.0
404443,20.0
404943,500.0
405443,500.0
405549,106.0
405617,68.0
406117,500.0
406164,47.0
406405,241.0
406905,500.0
407405,500.0
407905,500.0
408405,500.0
408417,12.0
408772,355.0
408783,11.0
408901,118.0
409026,125.0
409505,479.0
409900,395.0
410235,335.0
410383,148.0
410593,210.0
410752,159.0
411026,274.0
411274,248.0
411509,235.0
411619,110.0
411755,136.0
411907,152.0
412096,189.0
412388,292.0
412671,283.0
412919,248.0
413351,432.0
413495,144.0
413517,22.0
413578,61.0
413644,66.0
413662,18.0
413706,44.0
413930,224.0
414430,500.0
414508,78.0
414545,37.0
414876,331.0
414897,21.0
414925,28.0
415425,500.0
415752,327.0
415927,175.0
416427,500.0
416927,500.0
417122,195.0
417622,500.0
417790,168.0
417940,150.0
418287,347.0
418390,103.0
418606,216.0
418747,141.0
419021,274.0
419309,288.0
419809,500.0
419896,87.0
420054,158.0
420349,295.0
420629,280.0
420723,94.0
421042,319.0
421209,167.0
421709,500.0
422209,500.0
422616,407.0
422758,142.0
422804,46.0
423304,500.0
423535,231.0
423984,449.0
424484,500.0
424984,500.0
425484,500.0
425984,500.0
426105,121.0
426504,399.0
426944,440.0
427444,500.0
427456,12.0
427811,355.0
427881,70.0
427905,24.0
428293,388.0
428757,464.0
428943,186.0
429443,500.0
429569,126.0
429704,135.0
429833,129.0
430004,171.0
430028,24.0
430147,119.0
430229,82.0
430729,500.0
430920,191.0
431078,158.0
431291,213.0
431705,414.0
431719,14.0
432203,484.0
432231,28.0
432355,124.0
432513,158.0
432663,150.0
432925,262.0
432936,11.0
433038,102.0
433077,39.0
433183,106.0
433302,119.0
433400,98.0
433528,128.0
433637,109.0
433778,141.0
433918,140.0
434126,208.0
434248,122.0
434428,180.0
434668,240.0
434913,245.0
435413,500.0
435447,34.0
435598,151.0
435739,141.0
435847,108.0
435983,136.0
436091,108.0
436111,20.0
436166,55.0
436273,107.0
436407,134.0
436527,120.0
